Archivo,Profesor,Grupo,Materia,Horas_Semana,Dia,Hora_Inicio,Hora_Fin,Bloque_Horario,Salon,Tipo_Salon,Piso,Es_Invalido,Es_Primer_Semestre
01_Horario_Inicial,PROFESOR 16,3505/A,SISTEMAS OPERATIVOS,4,Miercoles,10:11,10:12,1011,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 16,3505/A,SISTEMAS OPERATIVOS,4,Jueves,10:11,10:12,1011,FF3,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 16,3505/C,SISTEMAS OPERATIVOS,4,Lunes,11:12,11:13,1112,LBD,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 16,3505/C,SISTEMAS OPERATIVOS,4,Martes,11:12,11:13,1112,LBD,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 16,3505/C,SISTEMAS OPERATIVOS,4,Miercoles,11:12,11:13,1112,LBD,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 16,3505/C,SISTEMAS OPERATIVOS,4,Jueves,11:12,11:13,1112,LBD,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 16,8504/C,ADMINISTRACIÓN DE REDES,4,Lunes,12:13,12:14,1213,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 16,8504/C,ADMINISTRACIÓN DE REDES,4,Martes,12:13,12:14,1213,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 16,8504/C,ADMINISTRACIÓN DE REDES,4,Miercoles,12:13,12:14,1213,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 16,8504/C,ADMINISTRACIÓN DE REDES,4,Jueves,12:13,12:14,1213,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 16,3505/B,SISTEMAS OPERATIVOS,4,Lunes,16:17,16:18,1617,LBD,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 16,3505/B,SISTEMAS OPERATIVOS,4,Martes,16:17,16:18,1617,LBD,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 16,3505/B,SISTEMAS OPERATIVOS,4,Miercoles,16:17,16:18,1617,LBD,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 16,3505/B,SISTEMAS OPERATIVOS,4,Jueves,16:17,16:18,1617,LBD,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 17,2502/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Lunes,09:10,09:11,0910,FF5,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 17,2502/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Martes,09:10,09:11,0910,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 17,2502/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Miercoles,09:10,09:11,0910,FF5,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 17,2502/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Jueves,09:10,09:11,0910,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 17,2502/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Viernes,09:10,09:11,0910,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 17,850M/B,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Lunes,10:11,10:12,1011,LCG1,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 17,850M/B,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Martes,10:11,10:12,1011,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 17,850M/B,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Miercoles,10:11,10:12,1011,LCG1,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 17,850M/B,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Jueves,10:11,10:12,1011,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 17,850M/B,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Viernes,10:11,10:12,1011,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 17,850N/A,INTERFACES PARA INTELIGENCIA DE NEGOCIOS,5,Lunes,11:12,11:13,1112,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 17,850N/A,INTERFACES PARA INTELIGENCIA DE NEGOCIOS,5,Martes,11:12,11:13,1112,FF5,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 17,850N/A,INTERFACES PARA INTELIGENCIA DE NEGOCIOS,5,Miercoles,11:12,11:13,1112,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 17,850N/A,INTERFACES PARA INTELIGENCIA DE NEGOCIOS,5,Jueves,11:12,11:13,1112,FF5,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 17,850N/A,INTERFACES PARA INTELIGENCIA DE NEGOCIOS,5,Viernes,11:12,11:13,1112,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 17,4505/D,TÓPICOS AVANZADOS DE PROGRAMACIÓN,5,Lunes,13:14,13:15,1314,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 17,4505/D,TÓPICOS AVANZADOS DE PROGRAMACIÓN,5,Martes,13:14,13:15,1314,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 17,4505/D,TÓPICOS AVANZADOS DE PROGRAMACIÓN,5,Miercoles,13:14,13:15,1314,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 17,4505/D,TÓPICOS AVANZADOS DE PROGRAMACIÓN,5,Jueves,13:14,13:15,1314,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 17,4505/D,TÓPICOS AVANZADOS DE PROGRAMACIÓN,5,Viernes,13:14,13:15,1314,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 18,850M/A,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Lunes,09:10,09:11,0910,FFD,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 18,850M/A,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Martes,09:10,09:11,0910,LBD,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 18,850M/A,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Miercoles,09:10,09:11,0910,FFD,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 18,850M/A,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Jueves,09:10,09:11,0910,LBD,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 18,850M/A,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Viernes,09:10,09:11,0910,FFD,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 18,750I/B,TECNOLOGÍAS DE SERVICIOS WEB,5,Lunes,10:11,10:12,1011,FF5,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 18,750I/B,TECNOLOGÍAS DE SERVICIOS WEB,5,Martes,10:11,10:12,1011,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 18,750I/B,TECNOLOGÍAS DE SERVICIOS WEB,5,Miercoles,10:11,10:12,1011,FF5,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 18,750I/B,TECNOLOGÍAS DE SERVICIOS WEB,5,Jueves,10:11,10:12,1011,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 18,750I/B,TECNOLOGÍAS DE SERVICIOS WEB,5,Viernes,10:11,10:12,1011,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 18,750H/B,ANÁLISIS Y DISEÑO DE ALGORITMOS,5,Lunes,16:17,16:18,1617,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 18,750H/B,ANÁLISIS Y DISEÑO DE ALGORITMOS,5,Martes,16:17,16:18,1617,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 18,750H/B,ANÁLISIS Y DISEÑO DE ALGORITMOS,5,Miercoles,16:17,16:18,1617,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 18,750H/B,ANÁLISIS Y DISEÑO DE ALGORITMOS,5,Jueves,16:17,16:18,1617,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 18,750H/B,ANÁLISIS Y DISEÑO DE ALGORITMOS,5,Viernes,16:17,16:18,1617,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 18,850O/B,TECNOLOGÍAS DE APLICACIONES WEB,5,Lunes,17:18,17:19,1718,FF3,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 18,850O/B,TECNOLOGÍAS DE APLICACIONES WEB,5,Martes,17:18,17:19,1718,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 18,850O/B,TECNOLOGÍAS DE APLICACIONES WEB,5,Miercoles,17:18,17:19,1718,FF3,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 18,850O/B,TECNOLOGÍAS DE APLICACIONES WEB,5,Jueves,17:18,17:19,1718,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 18,850O/B,TECNOLOGÍAS DE APLICACIONES WEB,5,Viernes,17:18,17:19,1718,FF3,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 19,8501/C,PROGRAMACIÓN LÓGICA Y FUNCIONAL,4,Lunes,11:12,11:13,1112,FFC,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 19,8501/C,PROGRAMACIÓN LÓGICA Y FUNCIONAL,4,Martes,11:12,11:13,1112,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 19,8501/C,PROGRAMACIÓN LÓGICA Y FUNCIONAL,4,Miercoles,11:12,11:13,1112,FFC,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 19,8501/C,PROGRAMACIÓN LÓGICA Y FUNCIONAL,4,Jueves,11:12,11:13,1112,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 19,8501/B,PROGRAMACIÓN LÓGICA Y FUNCIONAL,4,Lunes,12:13,12:14,1213,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 19,8501/B,PROGRAMACIÓN LÓGICA Y FUNCIONAL,4,Martes,12:13,12:14,1213,FF7,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 19,8501/B,PROGRAMACIÓN LÓGICA Y FUNCIONAL,4,Miercoles,12:13,12:14,1213,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 19,8501/B,PROGRAMACIÓN LÓGICA Y FUNCIONAL,4,Jueves,12:13,12:14,1213,FF7,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 19,8501/A,PROGRAMACIÓN LÓGICA Y FUNCIONAL,4,Lunes,13:14,13:15,1314,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 19,8501/A,PROGRAMACIÓN LÓGICA Y FUNCIONAL,4,Martes,13:14,13:15,1314,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 19,8501/A,PROGRAMACIÓN LÓGICA Y FUNCIONAL,4,Miercoles,13:14,13:15,1314,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 19,8501/A,PROGRAMACIÓN LÓGICA Y FUNCIONAL,4,Jueves,13:14,13:15,1314,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 20,8504/A,ADMINISTRACIÓN DE REDES,4,Lunes,07:08,07:09,0708,FF7,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 20,8504/A,ADMINISTRACIÓN DE REDES,4,Martes,07:08,07:09,0708,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 20,8504/A,ADMINISTRACIÓN DE REDES,4,Miercoles,07:08,07:09,0708,FF7,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 20,8504/A,ADMINISTRACIÓN DE REDES,4,Jueves,07:08,07:09,0708,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 20,6503/B,REDES DE COMPUTADORAS,5,Lunes,08:09,08:10,0809,FF7,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 20,6503/B,REDES DE COMPUTADORAS,5,Martes,08:09,08:10,0809,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 20,6503/B,REDES DE COMPUTADORAS,5,Miercoles,08:09,08:10,0809,FF7,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 20,6503/B,REDES DE COMPUTADORAS,5,Jueves,08:09,08:10,0809,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 20,6503/B,REDES DE COMPUTADORAS,5,Viernes,08:09,08:10,0809,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 21,1502/A,FUNDAMENTOS DE PROGRAMACIÓN,5,Lunes,08:09,08:10,0809,FFA,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 21,1502/A,FUNDAMENTOS DE PROGRAMACIÓN,5,Martes,08:09,08:10,0809,FFA,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 21,1502/A,FUNDAMENTOS DE PROGRAMACIÓN,5,Miercoles,08:09,08:10,0809,FFA,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 21,1502/A,FUNDAMENTOS DE PROGRAMACIÓN,5,Jueves,08:09,08:10,0809,FFA,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 21,1502/A,FUNDAMENTOS DE PROGRAMACIÓN,5,Viernes,08:09,08:10,0809,FFA,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 21,6505/A,SIMULACIÓN,5,Lunes,10:11,10:12,1011,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 21,6505/A,SIMULACIÓN,5,Martes,10:11,10:12,1011,FFD,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 21,6505/A,SIMULACIÓN,5,Miercoles,10:11,10:12,1011,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 21,6505/A,SIMULACIÓN,5,Jueves,10:11,10:12,1011,FFD,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 21,6505/A,SIMULACIÓN,5,Viernes,10:11,10:12,1011,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 21,6505/C,SIMULACIÓN,5,Lunes,11:12,11:13,1112,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 21,6505/C,SIMULACIÓN,5,Martes,11:12,11:13,1112,FF7,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 21,6505/C,SIMULACIÓN,5,Miercoles,11:12,11:13,1112,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 21,6505/C,SIMULACIÓN,5,Jueves,11:12,11:13,1112,FF7,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 21,6505/C,SIMULACIÓN,5,Viernes,11:12,11:13,1112,FF7,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 21,6505/B,SIMULACIÓN,5,Lunes,14:15,14:16,1415,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 21,6505/B,SIMULACIÓN,5,Martes,14:15,14:16,1415,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 21,6505/B,SIMULACIÓN,5,Miercoles,14:15,14:16,1415,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 21,6505/B,SIMULACIÓN,5,Jueves,14:15,14:16,1415,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 21,6505/B,SIMULACIÓN,5,Viernes,14:15,14:16,1415,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 22,2531/AA,PROGRAMACIÓN,4,Lunes,07:08,07:09,0708,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 22,2531/AA,PROGRAMACIÓN,4,Martes,07:08,07:09,0708,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 22,2531/AA,PROGRAMACIÓN,4,Miercoles,07:08,07:09,0708,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 22,2531/AA,PROGRAMACIÓN,4,Jueves,07:08,07:09,0708,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 22,2531/BA,PROGRAMACIÓN,4,Lunes,09:10,09:11,0910,LBD,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 22,2531/BA,PROGRAMACIÓN,4,Martes,09:10,09:11,0910,FF2,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 22,2531/BA,PROGRAMACIÓN,4,Miercoles,09:10,09:11,0910,LBD,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 22,2531/BA,PROGRAMACIÓN,4,Jueves,09:10,09:11,0910,FF2,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 22,3566/C,PROGRAMACIÓN,4,Lunes,12:13,12:14,1213,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 22,3566/C,PROGRAMACIÓN,4,Martes,12:13,12:14,1213,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 22,3566/C,PROGRAMACIÓN,4,Miercoles,12:13,12:14,1213,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 22,3566/C,PROGRAMACIÓN,4,Jueves,12:13,12:14,1213,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 22,4542/D,ALGORITMOS Y LENGUAJES DE PROGRAMACIÓN,4,Lunes,13:14,13:15,1314,FF5,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 22,4542/D,ALGORITMOS Y LENGUAJES DE PROGRAMACIÓN,4,Martes,13:14,13:15,1314,LCG1,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 22,4542/D,ALGORITMOS Y LENGUAJES DE PROGRAMACIÓN,4,Miercoles,13:14,13:15,1314,FF5,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 22,4542/D,ALGORITMOS Y LENGUAJES DE PROGRAMACIÓN,4,Jueves,13:14,13:15,1314,LCG1,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 22,1502/EA,FUNDAMENTOS DE PROGRAMACIÓN,5,Lunes,14:15,14:16,1415,FFB,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 22,1502/EA,FUNDAMENTOS DE PROGRAMACIÓN,5,Martes,14:15,14:16,1415,LBD,Laboratorio,Segundo Piso,0,1
01_Horario_Inicial,PROFESOR 22,1502/EA,FUNDAMENTOS DE PROGRAMACIÓN,5,Miercoles,14:15,14:16,1415,FFB,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 22,1502/EA,FUNDAMENTOS DE PROGRAMACIÓN,5,Jueves,14:15,14:16,1415,LBD,Laboratorio,Segundo Piso,0,1
01_Horario_Inicial,PROFESOR 22,1502/EA,FUNDAMENTOS DE PROGRAMACIÓN,5,Viernes,14:15,14:16,1415,LBD,Laboratorio,Segundo Piso,0,1
01_Horario_Inicial,PROFESOR 23,1561/B,CÁLCULO DIFERENCIAL,5,Lunes,09:10,09:11,0910,E11,INVÁLIDO,N/A,1,1
01_Horario_Inicial,PROFESOR 23,1561/B,CÁLCULO DIFERENCIAL,5,Martes,09:10,09:11,0910,E11,INVÁLIDO,N/A,1,1
01_Horario_Inicial,PROFESOR 23,1561/B,CÁLCULO DIFERENCIAL,5,Miercoles,09:10,09:11,0910,E11,INVÁLIDO,N/A,1,1
01_Horario_Inicial,PROFESOR 23,1561/B,CÁLCULO DIFERENCIAL,5,Jueves,09:10,09:11,0910,E11,INVÁLIDO,N/A,1,1
01_Horario_Inicial,PROFESOR 23,1561/B,CÁLCULO DIFERENCIAL,5,Viernes,09:10,09:11,0910,E11,INVÁLIDO,N/A,1,1
01_Horario_Inicial,PROFESOR 23,1504/A,MATEMÁTICAS DISCRETAS,5,Lunes,10:11,10:12,1011,FF2,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 23,1504/A,MATEMÁTICAS DISCRETAS,5,Martes,10:11,10:12,1011,FF2,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 23,1504/A,MATEMÁTICAS DISCRETAS,5,Miercoles,10:11,10:12,1011,FF2,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 23,1504/A,MATEMÁTICAS DISCRETAS,5,Jueves,10:11,10:12,1011,FF2,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 23,1504/A,MATEMÁTICAS DISCRETAS,5,Viernes,10:11,10:12,1011,FF2,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 23,850O/A,TECNOLOGÍAS DE APLICACIONES WEB,5,Lunes,14:15,14:16,1415,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 23,850O/A,TECNOLOGÍAS DE APLICACIONES WEB,5,Martes,14:15,14:16,1415,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 23,850O/A,TECNOLOGÍAS DE APLICACIONES WEB,5,Miercoles,14:15,14:16,1415,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 23,850O/A,TECNOLOGÍAS DE APLICACIONES WEB,5,Jueves,14:15,14:16,1415,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 23,850O/A,TECNOLOGÍAS DE APLICACIONES WEB,5,Viernes,14:15,14:16,1415,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 23,1504/F,MATEMÁTICAS DISCRETAS,5,Lunes,15:16,15:17,1516,FF7,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 23,1504/F,MATEMÁTICAS DISCRETAS,5,Martes,15:16,15:17,1516,FF7,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 23,1504/F,MATEMÁTICAS DISCRETAS,5,Miercoles,15:16,15:17,1516,FF7,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 23,1504/F,MATEMÁTICAS DISCRETAS,5,Jueves,15:16,15:17,1516,FF7,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 23,1504/F,MATEMÁTICAS DISCRETAS,5,Viernes,15:16,15:17,1516,FF7,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 24,7503/A,CONMUTACIÓN Y ENRUTAMIENTO EN REDES DE DATOS,5,Lunes,09:10,09:11,0910,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 24,7503/A,CONMUTACIÓN Y ENRUTAMIENTO EN REDES DE DATOS,5,Martes,09:10,09:11,0910,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 24,7503/A,CONMUTACIÓN Y ENRUTAMIENTO EN REDES DE DATOS,5,Miercoles,09:10,09:11,0910,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 24,7503/A,CONMUTACIÓN Y ENRUTAMIENTO EN REDES DE DATOS,5,Jueves,09:10,09:11,0910,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 24,7503/A,CONMUTACIÓN Y ENRUTAMIENTO EN REDES DE DATOS,5,Viernes,09:10,09:11,0910,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 24,7503/B,CONMUTACIÓN Y ENRUTAMIENTO EN REDES DE DATOS,5,Lunes,10:11,10:12,1011,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 24,7503/B,CONMUTACIÓN Y ENRUTAMIENTO EN REDES DE DATOS,5,Martes,10:11,10:12,1011,FFC,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 24,7503/B,CONMUTACIÓN Y ENRUTAMIENTO EN REDES DE DATOS,5,Miercoles,10:11,10:12,1011,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 24,7503/B,CONMUTACIÓN Y ENRUTAMIENTO EN REDES DE DATOS,5,Jueves,10:11,10:12,1011,FFC,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 24,7503/B,CONMUTACIÓN Y ENRUTAMIENTO EN REDES DE DATOS,5,Viernes,10:11,10:12,1011,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 24,3556/D,PROGRAMACIÓN ESTRUCTURADA,5,Lunes,17:18,17:19,1718,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 24,3556/D,PROGRAMACIÓN ESTRUCTURADA,5,Martes,17:18,17:19,1718,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 24,3556/D,PROGRAMACIÓN ESTRUCTURADA,5,Miercoles,17:18,17:19,1718,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 24,3556/D,PROGRAMACIÓN ESTRUCTURADA,5,Jueves,17:18,17:19,1718,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 24,3556/D,PROGRAMACIÓN ESTRUCTURADA,5,Viernes,17:18,17:19,1718,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 24,6503/C,REDES DE COMPUTADORAS,5,Lunes,18:19,18:20,1819,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 24,6503/C,REDES DE COMPUTADORAS,5,Martes,18:19,18:20,1819,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 24,6503/C,REDES DE COMPUTADORAS,5,Miercoles,18:19,18:20,1819,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 24,6503/C,REDES DE COMPUTADORAS,5,Jueves,18:19,18:20,1819,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 24,6503/C,REDES DE COMPUTADORAS,5,Viernes,18:19,18:20,1819,LR,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 25,2531/A,PROGRAMACIÓN,4,Lunes,07:08,07:09,0708,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 25,2531/A,PROGRAMACIÓN,4,Martes,07:08,07:09,0708,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 25,2531/A,PROGRAMACIÓN,4,Miercoles,07:08,07:09,0708,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 25,2531/A,PROGRAMACIÓN,4,Jueves,07:08,07:09,0708,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 25,3556/C,PROGRAMACIÓN ESTRUCTURADA,5,Lunes,08:09,08:10,0809,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 25,3556/C,PROGRAMACIÓN ESTRUCTURADA,5,Martes,08:09,08:10,0809,FFD,Teoría,Planta Alta,0,0
